series,sector,date,gdp,hours,employment,output_hour,output_employment,desc_bm
abs,Wholesale and retail trade,2017-07-01,54099.0,1444.0,2378.0,37.5,22749.8,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2017-07-01,10413.0,824.0,1395.0,12.6,7464.5,Makanan & minuman dan penginapan
abs,Transportation and storage,2017-07-01,11826.0,310.0,503.0,38.1,23510.9,Pengangkutan dan penyimpanan
abs,Information and communication,2017-07-01,18739.0,136.0,223.0,137.8,84031.4,Maklumat dan komunikasi
abs,Finance and insurance,2017-07-01,21143.0,212.0,366.0,99.7,57767.8,Kewangan dan insurans
abs,Real estate and business services,2017-07-01,14685.0,687.0,1110.0,21.4,13229.7,Hartanah dan perkhidmatan perniagaan
abs,Other services,2017-07-01,43867.0,1436.0,2573.0,30.5,17049.0,Perkhidmatan lain
abs,Overall,2017-10-01,341129.0,8485.0,14581.0,40.2,23395.4,Keseluruhan
abs,Agriculture,2017-10-01,25990.0,966.0,1844.0,26.9,14094.4,Pertanian
abs,Mining and quarrying,2017-10-01,27305.0,44.0,71.0,620.6,384577.5,Perlombongan dan pengkuarian
abs,Manufacturing,2017-10-01,75758.0,1501.0,2478.0,50.5,30572.2,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2017-10-01,7878.0,228.0,422.0,34.6,18668.2,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2017-10-01,2055.0,11.0,19.0,186.8,108157.9,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2017-10-01,1396.0,116.0,230.0,12.0,6069.6,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2017-10-01,4819.0,190.0,301.0,25.4,16010.0,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2017-10-01,22621.0,261.0,393.0,86.7,57559.8,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2017-10-01,8388.0,221.0,355.0,38.0,23628.2,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2017-10-01,20742.0,347.0,556.0,59.8,37305.8,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2017-10-01,7859.0,125.0,203.0,62.9,38714.3,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2017-10-01,16006.0,948.0,1566.0,16.9,10220.9,Pembinaan
abs,Services,2017-10-01,191161.0,5026.0,8621.0,38.0,22173.9,Perkhidmatan
abs,Utilities,2017-10-01,8720.0,60.0,101.0,145.3,86336.6,Utiliti
abs,Wholesale and retail trade,2017-10-01,56587.0,1441.0,2348.0,39.3,24100.1,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2017-10-01,11222.0,851.0,1447.0,13.2,7755.4,Makanan & minuman dan penginapan
abs,Transportation and storage,2017-10-01,12375.0,323.0,531.0,38.3,23305.1,Pengangkutan dan penyimpanan
abs,Information and communication,2017-10-01,18334.0,133.0,221.0,137.8,82959.3,Maklumat dan komunikasi
abs,Finance and insurance,2017-10-01,22215.0,210.0,363.0,105.8,61198.3,Kewangan dan insurans
abs,Real estate and business services,2017-10-01,15431.0,659.0,1080.0,23.4,14288.0,Hartanah dan perkhidmatan perniagaan
abs,Other services,2017-10-01,46278.0,1348.0,2530.0,34.3,18291.7,Perkhidmatan lain
abs,Overall,2018-01-01,327096.0,8558.0,14684.0,38.2,22275.7,Keseluruhan
abs,Agriculture,2018-01-01,23298.0,966.0,1841.0,24.1,12655.1,Pertanian
abs,Mining and quarrying,2018-01-01,26189.0,48.0,79.0,545.6,331506.3,Perlombongan dan pengkuarian
abs,Manufacturing,2018-01-01,72643.0,1510.0,2483.0,48.1,29256.1,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2018-01-01,6680.0,233.0,425.0,28.7,15717.6,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2018-01-01,1860.0,12.0,19.0,155.0,97894.7,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2018-01-01,1385.0,130.0,247.0,10.7,5607.3,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2018-01-01,5242.0,197.0,299.0,26.6,17531.8,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2018-01-01,20751.0,253.0,394.0,82.0,52667.5,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2018-01-01,8285.0,222.0,362.0,37.3,22886.7,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2018-01-01,22370.0,346.0,549.0,64.7,40746.8,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2018-01-01,6069.0,117.0,188.0,51.9,32281.9,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2018-01-01,16604.0,917.0,1526.0,18.1,10880.7,Pembinaan
abs,Services,2018-01-01,183367.0,5116.0,8754.0,35.8,20946.7,Perkhidmatan
abs,Utilities,2018-01-01,8709.0,59.0,100.0,147.6,87090.0,Utiliti
abs,Wholesale and retail trade,2018-01-01,51979.0,1468.0,2407.0,35.4,21594.9,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2018-01-01,10770.0,856.0,1463.0,12.6,7361.6,Makanan & minuman dan penginapan
abs,Transportation and storage,2018-01-01,12103.0,331.0,536.0,36.6,22580.2,Pengangkutan dan penyimpanan
abs,Information and communication,2018-01-01,19104.0,128.0,210.0,149.2,90971.4,Maklumat dan komunikasi
abs,Finance and insurance,2018-01-01,22032.0,204.0,359.0,108.0,61370.5,Kewangan dan insurans
abs,Real estate and business services,2018-01-01,15387.0,663.0,1092.0,23.2,14090.7,Hartanah dan perkhidmatan perniagaan
abs,Other services,2018-01-01,43284.0,1408.0,2587.0,30.7,16731.3,Perkhidmatan lain
abs,Overall,2018-04-01,333438.0,8486.0,14767.0,39.3,22579.9,Keseluruhan
abs,Agriculture,2018-04-01,23292.0,958.0,1826.0,24.3,12755.8,Pertanian
abs,Mining and quarrying,2018-04-01,25853.0,45.0,76.0,574.5,340171.1,Perlombongan dan pengkuarian
abs,Manufacturing,2018-04-01,75745.0,1491.0,2493.0,50.8,30383.1,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2018-04-01,7296.0,235.0,427.0,31.0,17086.7,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2018-04-01,2532.0,12.0,19.0,211.0,133263.2,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2018-04-01,1616.0,127.0,240.0,12.7,6733.3,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2018-04-01,5176.0,197.0,301.0,26.3,17196.0,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2018-04-01,21311.0,247.0,395.0,86.3,53951.9,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2018-04-01,9811.0,222.0,361.0,44.2,27177.3,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2018-04-01,20810.0,338.0,560.0,61.6,37160.7,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2018-04-01,7193.0,114.0,190.0,63.1,37857.9,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2018-04-01,15985.0,888.0,1495.0,18.0,10692.3,Pembinaan
abs,Services,2018-04-01,188290.0,5104.0,8876.0,36.9,21213.4,Perkhidmatan
abs,Utilities,2018-04-01,9024.0,59.0,100.0,152.9,90240.0,Utiliti
abs,Wholesale and retail trade,2018-04-01,54324.0,1491.0,2479.0,36.4,21913.7,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2018-04-01,11049.0,847.0,1510.0,13.0,7317.2,Makanan & minuman dan penginapan
abs,Transportation and storage,2018-04-01,12291.0,309.0,513.0,39.8,23959.1,Pengangkutan dan penyimpanan
abs,Information and communication,2018-04-01,19938.0,131.0,220.0,152.2,90627.3,Maklumat dan komunikasi
abs,Finance and insurance,2018-04-01,21636.0,216.0,375.0,100.2,57696.0,Kewangan dan insurans
abs,Real estate and business services,2018-04-01,15893.0,640.0,1069.0,24.8,14867.2,Hartanah dan perkhidmatan perniagaan
abs,Other services,2018-04-01,44135.0,1412.0,2611.0,31.3,16903.5,Perkhidmatan lain
abs,Overall,2018-07-01,345685.0,8636.0,14857.0,40.0,23267.5,Keseluruhan
abs,Agriculture,2018-07-01,27089.0,973.0,1861.0,27.8,14556.2,Pertanian
abs,Mining and quarrying,2018-07-01,24238.0,49.0,78.0,494.7,310743.6,Perlombongan dan pengkuarian
abs,Manufacturing,2018-07-01,77131.0,1515.0,2499.0,50.9,30864.7,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2018-07-01,7619.0,247.0,430.0,30.8,17718.6,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2018-07-01,2329.0,12.0,19.0,194.1,122578.9,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2018-07-01,1476.0,116.0,232.0,12.7,6362.1,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2018-07-01,5094.0,191.0,304.0,26.7,16756.6,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2018-07-01,22932.0,253.0,394.0,90.6,58203.0,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2018-07-01,9400.0,224.0,360.0,42.0,26111.1,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2018-07-01,20966.0,356.0,568.0,58.9,36912.0,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2018-07-01,7315.0,116.0,191.0,63.1,38298.4,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2018-07-01,17206.0,890.0,1491.0,19.3,11539.9,Pembinaan
abs,Services,2018-07-01,196947.0,5210.0,8928.0,37.8,22059.5,Perkhidmatan
abs,Utilities,2018-07-01,9217.0,60.0,101.0,153.6,91257.4,Utiliti
abs,Wholesale and retail trade,2018-07-01,59307.0,1497.0,2475.0,39.6,23962.4,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2018-07-01,11391.0,893.0,1517.0,12.8,7508.9,Makanan & minuman dan penginapan
abs,Transportation and storage,2018-07-01,12616.0,314.0,514.0,40.2,24544.7,Pengangkutan dan penyimpanan
abs,Information and communication,2018-07-01,20296.0,134.0,227.0,151.5,89409.7,Maklumat dan komunikasi
abs,Finance and insurance,2018-07-01,22345.0,214.0,372.0,104.4,60067.2,Kewangan dan insurans
abs,Real estate and business services,2018-07-01,15840.0,665.0,1102.0,23.8,14373.9,Hartanah dan perkhidmatan perniagaan
abs,Other services,2018-07-01,45935.0,1433.0,2620.0,32.1,17532.4,Perkhidmatan lain
abs,Overall,2018-10-01,357547.0,8632.0,14933.0,41.4,23943.4,Keseluruhan
abs,Agriculture,2018-10-01,25958.0,973.0,1848.0,26.7,14046.5,Pertanian
abs,Mining and quarrying,2018-10-01,27277.0,44.0,69.0,619.9,395318.8,Perlombongan dan pengkuarian
abs,Manufacturing,2018-10-01,79324.0,1526.0,2531.0,52.0,31341.0,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2018-10-01,7874.0,240.0,434.0,32.8,18142.9,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2018-10-01,2098.0,12.0,19.0,174.8,110421.1,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2018-10-01,1450.0,121.0,239.0,12.0,6066.9,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2018-10-01,5057.0,189.0,305.0,26.8,16580.3,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2018-10-01,23425.0,261.0,398.0,89.8,58856.8,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2018-10-01,8728.0,224.0,360.0,39.0,24244.4,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2018-10-01,22171.0,353.0,572.0,62.8,38760.5,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2018-10-01,8522.0,127.0,206.0,67.1,41368.9,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2018-10-01,16399.0,920.0,1525.0,17.8,10753.4,Pembinaan
abs,Services,2018-10-01,204386.0,5169.0,8961.0,39.5,22808.4,Perkhidmatan
abs,Utilities,2018-10-01,9158.0,61.0,104.0,150.1,88057.7,Utiliti
abs,Wholesale and retail trade,2018-10-01,61556.0,1478.0,2434.0,41.6,25290.1,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2018-10-01,12293.0,928.0,1575.0,13.2,7805.1,Makanan & minuman dan penginapan
abs,Transportation and storage,2018-10-01,13200.0,335.0,540.0,39.4,24444.4,Pengangkutan dan penyimpanan
abs,Information and communication,2018-10-01,19773.0,140.0,237.0,141.2,83430.4,Maklumat dan komunikasi
abs,Finance and insurance,2018-10-01,23075.0,212.0,367.0,108.8,62874.7,Kewangan dan insurans
abs,Real estate and business services,2018-10-01,16625.0,659.0,1106.0,25.2,15031.6,Hartanah dan perkhidmatan perniagaan
abs,Other services,2018-10-01,48707.0,1357.0,2597.0,35.9,18755.1,Perkhidmatan lain
abs,Overall,2019-01-01,342373.0,8730.0,15010.0,39.2,22809.7,Keseluruhan
abs,Agriculture,2019-01-01,24707.0,993.0,1881.0,24.9,13135.0,Pertanian
abs,Mining and quarrying,2019-01-01,26216.0,47.0,76.0,557.8,344947.4,Perlombongan dan pengkuarian
abs,Manufacturing,2019-01-01,75627.0,1520.0,2535.0,49.8,29833.1,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2019-01-01,7020.0,248.0,437.0,28.3,16064.1,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2019-01-01,1946.0,12.0,20.0,162.2,97300.0,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2019-01-01,1450.0,130.0,256.0,11.2,5664.1,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2019-01-01,5530.0,189.0,305.0,29.3,18131.1,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2019-01-01,21385.0,247.0,398.0,86.6,53731.2,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2019-01-01,8620.0,228.0,362.0,37.8,23812.2,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2019-01-01,23189.0,349.0,566.0,66.4,40970.0,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2019-01-01,6486.0,117.0,191.0,55.4,33958.1,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2019-01-01,16704.0,880.0,1464.0,19.0,11409.8,Pembinaan
abs,Services,2019-01-01,195144.0,5290.0,9054.0,36.9,21553.3,Perkhidmatan
abs,Utilities,2019-01-01,9329.0,61.0,102.0,152.9,91460.8,Utiliti
abs,Wholesale and retail trade,2019-01-01,55776.0,1488.0,2486.0,37.5,22436.0,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2019-01-01,11793.0,938.0,1585.0,12.6,7440.4,Makanan & minuman dan penginapan
abs,Transportation and storage,2019-01-01,12902.0,337.0,551.0,38.3,23415.6,Pengangkutan dan penyimpanan
abs,Information and communication,2019-01-01,20468.0,132.0,221.0,155.1,92615.4,Maklumat dan komunikasi
abs,Finance and insurance,2019-01-01,23050.0,214.0,369.0,107.7,62466.1,Kewangan dan insurans
abs,Real estate and business services,2019-01-01,16548.0,676.0,1127.0,24.5,14683.2,Hartanah dan perkhidmatan perniagaan
abs,Other services,2019-01-01,45279.0,1443.0,2614.0,31.4,17321.7,Perkhidmatan lain
abs,Overall,2019-04-01,349910.0,8693.0,15078.0,40.3,23206.7,Keseluruhan
abs,Agriculture,2019-04-01,24266.0,977.0,1862.0,24.8,13032.2,Pertanian
abs,Mining and quarrying,2019-04-01,26483.0,46.0,77.0,575.7,343935.1,Perlombongan dan pengkuarian
abs,Manufacturing,2019-04-01,79005.0,1518.0,2539.0,52.0,31116.6,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2019-04-01,7623.0,249.0,436.0,30.6,17483.9,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2019-04-01,2643.0,12.0,20.0,220.2,132150.0,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2019-04-01,1710.0,127.0,252.0,13.5,6785.7,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2019-04-01,5460.0,194.0,305.0,28.1,17901.6,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2019-04-01,22002.0,250.0,402.0,88.0,54731.3,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2019-04-01,10234.0,223.0,361.0,45.9,28349.0,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
abs,"Electrical, electronic and optical products",2019-04-01,21648.0,347.0,572.0,62.4,37846.2,"Produk elektrik, elektronik dan optikal"
abs,"Transport equipment, other manufacturing and repair",2019-04-01,7684.0,116.0,192.0,66.2,40020.8,"Peralatan pengangkutan, pembuatan lain dan pembaikan"
abs,Construction,2019-04-01,16161.0,864.0,1456.0,18.7,11099.6,Pembinaan
abs,Services,2019-04-01,199852.0,5287.0,9143.0,37.8,21858.5,Perkhidmatan
abs,Utilities,2019-04-01,9610.0,60.0,102.0,160.2,94215.7,Utiliti
abs,Wholesale and retail trade,2019-04-01,58053.0,1537.0,2562.0,37.8,22659.3,Perdagangan borong dan runcit
abs,Food & beverages and accommodation,2019-04-01,12075.0,925.0,1621.0,13.1,7449.1,Makanan & minuman dan penginapan
abs,Transportation and storage,2019-04-01,13157.0,319.0,526.0,41.2,25013.3,Pengangkutan dan penyimpanan
abs,Information and communication,2019-04-01,21164.0,136.0,233.0,155.6,90832.6,Maklumat dan komunikasi
abs,Finance and insurance,2019-04-01,22676.0,216.0,379.0,105.0,59831.1,Kewangan dan insurans
abs,Real estate and business services,2019-04-01,17160.0,659.0,1104.0,26.0,15543.5,Hartanah dan perkhidmatan perniagaan
abs,Other services,2019-04-01,45957.0,1435.0,2617.0,32.0,17560.9,Perkhidmatan lain
abs,Overall,2019-07-01,361117.0,8788.0,15162.0,41.1,23817.2,Keseluruhan
abs,Agriculture,2019-07-01,28082.0,993.0,1892.0,28.3,14842.5,Pertanian
abs,Mining and quarrying,2019-07-01,23567.0,48.0,79.0,491.0,298316.5,Perlombongan dan pengkuarian
abs,Manufacturing,2019-07-01,79922.0,1526.0,2550.0,52.4,31342.0,Pembuatan
abs,Vegetable and animal oils & fats and food processing,2019-07-01,7807.0,253.0,440.0,30.9,17743.2,Minyak dan lemak daripada sayuran & haiwan dan prosesan makanan
abs,Beverages and tobacco products,2019-07-01,2416.0,12.0,19.0,201.3,127157.9,Minuman dan produk tembakau
abs,"Textiles, wearing apparel and leather products",2019-07-01,1558.0,125.0,247.0,12.5,6307.7,"Produk tekstil, pakaian dan kulit"
abs,"Wood products, furniture, paper products and printing",2019-07-01,5386.0,192.0,308.0,28.1,17487.0,"Produk kayu, perabot, keluaran kertas dan percetakan"
abs,"Petroleum, chemical, rubber and plastic products",2019-07-01,23570.0,250.0,402.0,94.3,58631.8,"Produk petroleum, kimia, getah dan plastik"
abs,"Non-metallic mineral products, basic metal and fabricated metal products",2019-07-01,9793.0,225.0,363.0,43.5,26978.0,"Produk mineral bukan logam, logam asas dan produk logam yang direka"
